all_agree_true_count,claim_disagreement_count,claim_disagreement_type,claim_key,claim_source,claude_dir,claude_dir_set,consensus_confidence,consensus_data_source,consensus_effect_pct,consensus_notes,consensus_support,construct_drift_count,construct_drift_flags,cross_model_direction_agreement,cross_model_direction_set,cross_model_support_n,drift_arm_mismatch,drift_concentration_vs_content,drift_figure_only_target,drift_pooled_vs_subgroup_mismatch,drift_timepoint_mismatch,drift_tissue_mismatch,element,element_mismatch_flag,gemini_dir,gemini_dir_set,has_factorial_structure,has_n,has_tc_confusion,has_variance,high_disagreement_flag,initial_label,is_control_paper,kimi_dir,kimi_dir_set,label_confidence,label_rationale,pairwise_all_agree_rate_claim,pairwise_claim_available,pairwise_element,pairwise_relaxed_claude_dir_set,pairwise_relaxed_gemini_dir_set,pairwise_relaxed_kimi_dir_set,pairwise_relaxed_row_count,pairwise_relaxed_support_n,pairwise_relaxed_tissues,pairwise_row_count,pairwise_tissue,paper_agreement_fraction,paper_direction_agreement_rate,paper_id,paper_pairwise_all_agree_rate,paper_recon_warning_count,paper_recon_warnings,paper_root_cause,paper_root_cause_confidence,paper_root_cause_note,predicted_label,report_abstract_mentions_n,report_alignment_artifact,report_available,report_averaging_conflict,report_channel_count,report_conclusion_mentions_n,report_coverage_limitation,report_explicit_ai_error,report_factorial_arm_selection_issue,report_factorial_conflict,report_figure_digitization_limit,report_figure_mentions_n,report_gt_issue,report_match_summary_text,report_mentions_abstract,report_mentions_conclusion,report_mentions_figure_evidence,report_mentions_gt_crosscheck,report_mentions_results_text,report_mentions_table_evidence,report_no_concentration_data,report_overall_excellent,report_overall_partial,report_overall_rating_text,report_path,report_results_mentions_n,report_status_skip,report_status_text,report_table_mentions_n,report_timepoint_conflict,report_treatment_arm_confusion,report_wrong_tissue,report_zero_match,risk_flag_count,risk_flags,score_alignment_gap,score_disagreements,score_factorial_or_averaging,score_relaxed_support,score_report_partial,score_report_skip_or_noncomparable,score_report_wrong_tissue_or_arm,score_risk_flags,score_strict_support,score_timepoint_or_figure,swap_risk_flag,tissue,warning_averaging_risk,warning_factorial_risk,warning_figure_only_risk,warning_multi_condition_risk,warning_sparse_recon_risk,warning_tc_confusion_risk,warning_timepoint_risk
1,0,,058_ONeill_1987::Cu::whole,consensus_observation,increase,"[""increase""]",high,Table 2,-9.999999999999998,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Cu,False,increase,"[""increase""]",True,True,True,False,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,Cu,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,clean_support,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,3,0,0,0,3,3,0,False,whole plant,False,True,False,False,False,True,False
1,2,claude_only;kimi_only,058_ONeill_1987::Fe::whole,disagreement_only,increase,"[""increase""]",high,Table 2,-14.076704545454541,Category II nutrient - no significant difference in concentration,0,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Fe,False,increase,"[""increase""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,increase,"[""increase""]",medium,Factorial structure and treatment/control ambiguity raise alignment risk.,1.0,True,Fe,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,2,1,3,0,0,0,5,3,0,False,whole plant,False,True,False,False,False,True,False
1,0,,058_ONeill_1987::K::whole,consensus_observation,increase,"[""increase""]",high,Table 2,-7.194244604316546,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,K,False,increase,"[""increase""]",True,True,True,False,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,K,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,clean_support,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,3,0,0,0,3,3,0,False,whole plant,False,True,False,False,False,True,False
1,2,claude_only;kimi_only,058_ONeill_1987::Mg::whole,disagreement_only,increase,"[""increase""]",high,Table 2,-17.391304347826086,Category III nutrient - no significant difference in concentration,0,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Mg,False,increase,"[""increase""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,increase,"[""increase""]",medium,Factorial structure and treatment/control ambiguity raise alignment risk.,1.0,True,Mg,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,2,1,3,0,0,0,5,3,0,False,whole plant,False,True,False,False,False,True,False
1,0,,058_ONeill_1987::Mn::whole,consensus_observation,increase,"[""increase""]",high,Table 2,-7.038123167155431,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Mn,False,increase,"[""increase""]",True,True,True,False,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,Mn,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,clean_support,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,3,0,0,0,3,3,0,False,whole plant,False,True,False,False,False,True,False
1,0,,058_ONeill_1987::N::whole,consensus_observation,decrease,"[""decrease""]",high,Table 2,-33.11688311688311,Models agree (diff=0.0%),2,0,[],True,"[""decrease""]",3,False,False,False,False,False,False,N,False,decrease,"[""decrease""]",True,True,True,False,False,clean_support,False,decrease,"[""decrease""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,N,"[""decrease""]","[""decrease""]","[""decrease""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,clean_support,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,3,0,0,0,3,3,0,False,whole plant,False,True,False,False,False,True,False
1,0,,058_ONeill_1987::P::whole,consensus_observation,increase,"[""increase""]",high,Table 2,-24.064171122994658,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,P,False,increase,"[""increase""]",True,True,True,False,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,P,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,clean_support,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,3,0,0,0,3,3,0,False,whole plant,False,True,False,False,False,True,False
1,0,,058_ONeill_1987::S::whole,consensus_observation,increase,"[""increase""]",high,Table 2,-21.962616822429915,Models agree (diff=0.0%),2,0,[],True,"[""increase""]",3,False,False,False,False,False,False,S,False,increase,"[""increase""]",True,True,True,False,False,clean_support,False,increase,"[""increase""]",medium,Consensus-backed claim with no recorded Claude/Kimi disagreement.,1.0,True,S,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,clean_support,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,3,"[""factorial_structure"", ""missing_variance"", ""tc_confusion""]",0,0,1,3,0,0,0,3,3,0,False,whole plant,False,True,False,False,False,True,False
,2,claude_only;kimi_only,058_ONeill_1987::Sr::whole,disagreement_only,,,high,Table 2,-17.77777777777778,Category III nutrient - no significant difference in concentration,0,0,[],,[],0,False,False,False,False,False,False,Sr,False,,,True,True,True,False,False,likely_alignment_or_structure_problem,False,,,medium,Factorial structure and treatment/control ambiguity raise alignment risk.,,,,,,,,,,,,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,2,1,0,0,0,0,5,0,0,False,whole plant,False,True,False,False,False,True,False
1,2,claude_only;kimi_only,058_ONeill_1987::Zn::whole,disagreement_only,increase,"[""increase""]",high,Table 2,-7.038123167155431,Category III nutrient - no significant difference in concentration,0,0,[],True,"[""increase""]",3,False,False,False,False,False,False,Zn,False,increase,"[""increase""]",True,True,True,False,False,likely_alignment_or_structure_problem,False,increase,"[""increase""]",medium,Factorial structure and treatment/control ambiguity raise alignment risk.,1.0,True,Zn,"[""increase""]","[""increase""]","[""increase""]",1,3,"[""whole""]",1,whole,0.5714,1.0,058_ONeill_1987,1.0,6,"[""Paper uses non-standard terminology - reports 'ambient' as 367 ppm and 'elevated' as 692 ppm"", ""Nutrient data is presented as both concentration (mg/g dry weight) and total content (mg per plant)"", ""Only concentration data is relevant for meta-analysis - ignore total content data"", ""Table 2 has complex categorization system (Categories I, II, III) based on statistical significance patterns"", ""Sample size is small (n=6) which may affect reliability"", ""Plants had fungal infection which could confound results""]",,,,alignment_or_structure_problem,0,False,True,False,2,1,False,False,False,False,False,0,False,"14/14 GT rows matched, MAE = 4.6% (0.046 lnRR units)",False,True,False,True,False,True,False,False,False,,C:\Users\moshe\Dropbox\Testing metaanalyis program\meta_analysis_extractor\output\loladze_combined_51\per_paper\058_ONeill_1987_report.md,0,False,,12,False,False,False,False,5,"[""disagreement_present"", ""factorial_structure"", ""missing_variance"", ""partial_model_support"", ""tc_confusion""]",0,2,1,3,0,0,0,5,3,0,False,whole plant,False,True,False,False,False,True,False
