row_id,paper_id,title,year,outcome,outcome_unit,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,sd_treatment,sd_control,se_treatment,se_control,treatment_description,control_description,confidence,source_type,notes,moderators
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::311,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.67,8.11,-17.755856966707764,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, medium input intensity, 120 kg N/ha)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Ebi', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'A', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'medium', 'mod_conventional_N_rate_kg_ha': 120.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::312,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.06,7.87,-22.99872935196951,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, medium input intensity, 120 kg N/ha)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Estica', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'C', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'medium', 'mod_conventional_N_rate_kg_ha': 120.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::313,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,7.13,8.38,-14.916467780429604,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, medium input intensity, 120 kg N/ha)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Ludwig', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'E', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'medium', 'mod_conventional_N_rate_kg_ha': 120.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::314,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.24,8.02,-22.19451371571072,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, medium input intensity, 120 kg N/ha)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Sulamit', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'E', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'medium', 'mod_conventional_N_rate_kg_ha': 120.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::315,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.49,9.95,-34.77386934673366,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,"3-year means (2004-2006) averaged over 4 replicates per year. H intensity includes 3 fungicide applications (GS32, GS39, GS59) plus growth regulators.","{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Batis', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'A', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::316,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.91,10.36,-33.301158301158296,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Bill', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'A', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::317,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,7.17,10.96,-34.580291970802925,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Complet', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'A', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::318,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.86,9.71,-29.35118434603502,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Contra', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'C', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::319,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.99,9.77,-28.45445240532241,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Drifter', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'B', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::320,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.67,9.8,-31.93877551020409,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Ebi', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'A', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::321,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.06,9.42,-35.668789808917204,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Estica', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'C', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::322,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,7.13,10.21,-30.16650342801176,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,3-year means (2004-2006) averaged over 4 replicates per year.,"{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Ludwig', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'E', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::MVáňová_2008_The_content_of_Fusarium_mycotoxins::323,MVáňová_2008_The_content_of_Fusarium_mycotoxins,"The content of Fusarium mycotoxins, grain yield and quality of winter wheat cultivars under organic and conventional cropping systems",2008,Grain yield,t/ha,6.24,9.59,-34.93222106360792,4.0,4.0,,,,,,,"Organic crop rotation (IFOAM 8-course, preceding crop clover, no synthetic inputs)","Conventional crop rotation (4-course, preceding crop oilseed rape, high input intensity, 220 kg N/ha, full fungicide program)",high,table,"3-year means (2004-2006) averaged over 4 replicates per year. Table 10 confirms all four systems (O, L, M, H) differ significantly for yield (homogeneous groups a, b, c, d).","{'mod_crop_type': 'cereal', 'mod_crop_species': 'winter wheat', 'mod_region': 'Czech Republic', 'mod_climate_zone': 'temperate', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_study_duration_years': 3.0, 'mod_cultivar': 'Sulamit', 'mod_site': 'Kroměříž', 'mod_cultivar_class': 'E', 'mod_rotation_established': 1991.0, 'mod_conventional_intensity': 'high', 'mod_conventional_N_rate_kg_ha': 220.0, 'mod_organic_preceding_crop': 'clover', 'mod_conventional_preceding_crop': 'oilseed rape'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::324,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Chickpea grain yield,kg/ha,1048.0,896.5,16.899051868377022,2.0,2.0,,,,,,,"Organic: 5 t/ha FYM + 2.5 t/ha vermicompost, biopesticide (neem oil + cow urine)","Conventional: 120:60:40 kg NPK/ha chemical fertilizers, CORAGEN pesticide",high,text,"Yield reported in text without SEM. Only 2 plots per treatment (165 m² each). Organic yield HIGHER than conventional, opposite to typical yield gap direction. No per-group variance for yield.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'long-term trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'silty clay loam (Mollisol)', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::325,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,100 grain weight,g,26.92,26.57,1.3172751223184096,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,Yield component. Error bars visible in Figure 2I but exact SEM values not reported in text. Not statistically significant.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::326,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Number of grains per pod,grains/pod,1.33,1.04,27.884615384615387,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,Yield component. Statistically significant. Error bars in Figure 2H but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::327,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Number of pods per plant,pods/plant,42.0,36.0,16.666666666666664,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,medium,text,"Yield component. Values estimated from Figure 2G (bar chart); exact values not stated in text. Organic ~42, Conventional ~36.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::328,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Plant density,plants/m²,29.6,29.4,0.680272108843547,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,Not statistically significant (p < 0.05). Values from text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::329,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Plant dry weight,g,3.21,1.63,96.93251533742333,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,Statistically significant. Error bars in Figure 2C but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::330,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Nodule number per plant,nodules/plant,10.6,8.2,29.26829268292684,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,Statistically significant. Error bars in Figure 2D but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::331,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Nodule dry weight,mg/plant,52.42,39.08,34.13510747185262,5.0,5.0,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,Statistically significant. Error bars in Figure 2E but exact SEM not in text.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::332,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Grain Zn concentration,ppm,72.0,42.6,69.01408450704226,,,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,"Grain micronutrient, not yield. Values from text. Error bars in Figure 3A but SEM not stated. Sample size for grain analysis not explicitly reported.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::333,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Grain Fe concentration,ppm,212.3,106.3,99.71777986829728,,,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,"Grain micronutrient, not yield. Values from text. Fe content of organic grains almost double conventional.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::334,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Grain Cu concentration,ppm,7.9,36.0,-78.05555555555556,,,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,"Grain micronutrient, not yield. Conventional Cu was ~5x organic. Likely due to copper-based agrochemical inputs.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::PranjaliSingh_2024_Longterm_organic_farming_impact_on::335,PranjaliSingh_2024_Longterm_organic_farming_impact_on,Long-term organic farming impact on soil nutrient status and grain yield at the foothill of Himalayas,2024,Grain Mn concentration,ppm,63.4,73.1,-13.269493844049244,,,SE,,,,,,Organic: 5 t/ha FYM + 2.5 t/ha vermicompost,Conventional: 120:60:40 kg NPK/ha chemical fertilizers,high,text,"Grain micronutrient, not yield. Organic grains had lower Mn, consistent with lower soil Mn in organic plots.","{'mod_crop_type': 'legume', 'mod_crop_species': 'chickpea', 'mod_region': 'Pantnagar, Uttarakhand, India', 'mod_climate_zone': 'subtropical', 'mod_study_duration_years': 8.0, 'mod_variety': 'Pant Kabuli Chana-1'}"
organic_yield_gap::SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices::340,SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices,Effect of organic farming practices on soil and performance of soybean (Glycine max) under semi-arid tropical conditions in Central India,2015,Seed yield,kg/ha,601.0,426.0,41.07981220657277,3.0,3.0,LSD,30.86,,,,,"Organic farming practice (cattle dung manure on N-equivalent basis, rock phosphate for P, neem oil for pest control)",Chemical/inorganic farming practice (chemical fertilizers and recommended pesticides),high,table,"Data is mean of 2 years (2011-2012). LSD is for management effect at P<0.05. Organic yield was HIGHER than conventional, opposite to typical yield gap literature. Soybean is a legume which may benefit more from organic N via biological fixation.","{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean', 'mod_region': 'Central India', 'mod_climate_zone': 'semi-arid tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Vertisol (Typic Haplustert), clayey', 'mod_study_duration_years': 2.0, 'mod_design': 'RBD', 'mod_country': 'India', 'mod_cultivar': 'JS-335', 'mod_years': '2011-2012 mean', 'mod_NPK_dose_kg_ha': '30:26.2:16.6'}"
organic_yield_gap::SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices::341,SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices,Effect of organic farming practices on soil and performance of soybean (Glycine max) under semi-arid tropical conditions in Central India,2015,Total biomass,kg/ha,1927.0,1587.0,21.424070573408947,3.0,3.0,LSD,92.13,,,,,"Organic farming practice (cattle dung manure on N-equivalent basis, rock phosphate for P, neem oil for pest control)",Chemical/inorganic farming practice (chemical fertilizers and recommended pesticides),high,table,Data is mean of 2 years (2011-2012). LSD is for management effect at P<0.05.,"{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean', 'mod_region': 'Central India', 'mod_climate_zone': 'semi-arid tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Vertisol (Typic Haplustert), clayey', 'mod_study_duration_years': 2.0, 'mod_design': 'RBD', 'mod_country': 'India', 'mod_cultivar': 'JS-335', 'mod_years': '2011-2012 mean', 'mod_NPK_dose_kg_ha': '30:26.2:16.6'}"
organic_yield_gap::SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices::342,SatishBhagwatraoAher_2015_Effect_of_organic_farming_practices,Effect of organic farming practices on soil and performance of soybean (Glycine max) under semi-arid tropical conditions in Central India,2015,Harvest index,%,31.19,26.84,16.207153502235474,3.0,3.0,LSD,3.06,,,,,"Organic farming practice (cattle dung manure on N-equivalent basis, rock phosphate for P, neem oil for pest control)",Chemical/inorganic farming practice (chemical fertilizers and recommended pesticides),high,table,"Data is mean of 2 years (2011-2012). LSD is for management effect at P<0.05. Harvest index is a ratio (seed yield / total biomass), not a direct yield measure.","{'mod_crop_type': 'legume', 'mod_crop_species': 'soybean', 'mod_region': 'Central India', 'mod_climate_zone': 'semi-arid tropical', 'mod_organic_certification_status': 'organic-principles', 'mod_experiment_type': 'field trial', 'mod_irrigation': 'rainfed', 'mod_soil_type': 'Vertisol (Typic Haplustert), clayey', 'mod_study_duration_years': 2.0, 'mod_design': 'RBD', 'mod_country': 'India', 'mod_cultivar': 'JS-335', 'mod_years': '2011-2012 mean', 'mod_NPK_dose_kg_ha': '30:26.2:16.6'}"
