gt_row_id,paper_id,verdict,ai_row_id,basis,confidence
gt__study156__pair892,gt_study156,NO_MATCH,,,
gt__study156__pair893,gt_study156,NO_MATCH,,,
gt__study156__pair894,gt_study156,NO_MATCH,,,
gt__study156__pair895,gt_study156,NO_MATCH,,,
gt__study156__pair896,gt_study156,NO_MATCH,,,
gt__study156__pair897,gt_study156,NO_MATCH,,,
gt__study157__pair898,gt_study157,NO_MATCH,,,
gt__study157__pair899,gt_study157,NO_MATCH,,,
gt__study157__pair900,gt_study157,NO_MATCH,,,
gt__study157__pair901,gt_study157,NO_MATCH,,,
gt__study157__pair902,gt_study157,NO_MATCH,,,
gt__study157__pair903,gt_study157,NO_MATCH,,,
gt__study157__pair904,gt_study157,NO_MATCH,,,
gt__study157__pair905,gt_study157,NO_MATCH,,,
gt__study157__pair906,gt_study157,NO_MATCH,,,
gt__study157__pair907,gt_study157,NO_MATCH,,,
gt__study157__pair908,gt_study157,NO_MATCH,,,
gt__study157__pair909,gt_study157,NO_MATCH,,,
gt__study158__pair910,gt_study158,NO_MATCH,,,
gt__study158__pair911,gt_study158,NO_MATCH,,,
gt__study158__pair912,gt_study158,NO_MATCH,,,
gt__study158__pair913,gt_study158,NO_MATCH,,,
gt__study158__pair914,gt_study158,NO_MATCH,,,
gt__study158__pair915,gt_study158,NO_MATCH,,,
gt__study158__pair916,gt_study158,NO_MATCH,,,
gt__study158__pair917,gt_study158,NO_MATCH,,,
gt__study158__pair918,gt_study158,NO_MATCH,,,
gt__study158__pair919,gt_study158,NO_MATCH,,,
gt__study158__pair920,gt_study158,NO_MATCH,,,
gt__study158__pair921,gt_study158,NO_MATCH,,,
gt__study158__pair922,gt_study158,NO_MATCH,,,
gt__study158__pair923,gt_study158,NO_MATCH,,,
gt__study158__pair924,gt_study158,NO_MATCH,,,
gt__study158__pair925,gt_study158,NO_MATCH,,,
gt__study158__pair926,gt_study158,NO_MATCH,,,
gt__study158__pair927,gt_study158,NO_MATCH,,,
gt__study159__pair928,gt_study159,NO_MATCH,,,
gt__study159__pair929,gt_study159,NO_MATCH,,,
gt__study159__pair930,gt_study159,NO_MATCH,,,
gt__study159__pair931,gt_study159,NO_MATCH,,,
gt__study159__pair932,gt_study159,NO_MATCH,,,
gt__study159__pair933,gt_study159,NO_MATCH,,,
gt__study16__pair111,gt_study16,NO_MATCH,,,
gt__study16__pair112,gt_study16,NO_MATCH,,,
gt__study160__pair934,gt_study160,NO_MATCH,,,
gt__study160__pair935,gt_study160,NO_MATCH,,,
gt__study160__pair936,gt_study160,NO_MATCH,,,
gt__study160__pair937,gt_study160,NO_MATCH,,,
gt__study160__pair938,gt_study160,NO_MATCH,,,
gt__study160__pair939,gt_study160,NO_MATCH,,,
gt__study161__pair940,gt_study161,NO_MATCH,,,
gt__study161__pair941,gt_study161,NO_MATCH,,,
gt__study162__pair942,gt_study162,NO_MATCH,,,
gt__study162__pair943,gt_study162,NO_MATCH,,,
gt__study163__pair944,gt_study163,NO_MATCH,,,
gt__study163__pair945,gt_study163,NO_MATCH,,,
gt__study163__pair946,gt_study163,NO_MATCH,,,
gt__study163__pair947,gt_study163,NO_MATCH,,,
gt__study163__pair948,gt_study163,NO_MATCH,,,
gt__study163__pair949,gt_study163,NO_MATCH,,,
gt__study163__pair950,gt_study163,NO_MATCH,,,
gt__study163__pair951,gt_study163,NO_MATCH,,,
gt__study163__pair952,gt_study163,NO_MATCH,,,
gt__study163__pair953,gt_study163,NO_MATCH,,,
gt__study163__pair954,gt_study163,NO_MATCH,,,
gt__study163__pair955,gt_study163,NO_MATCH,,,
gt__study163__pair956,gt_study163,NO_MATCH,,,
gt__study163__pair957,gt_study163,NO_MATCH,,,
gt__study164__pair958,gt_study164,NO_MATCH,,,
gt__study164__pair959,gt_study164,NO_MATCH,,,
gt__study164__pair960,gt_study164,NO_MATCH,,,
gt__study164__pair961,gt_study164,NO_MATCH,,,
gt__study164__pair962,gt_study164,NO_MATCH,,,
gt__study164__pair963,gt_study164,NO_MATCH,,,
gt__study165__pair964,gt_study165,NO_MATCH,,,
gt__study165__pair965,gt_study165,NO_MATCH,,,
gt__study165__pair966,gt_study165,NO_MATCH,,,
gt__study165__pair967,gt_study165,NO_MATCH,,,
gt__study165__pair968,gt_study165,NO_MATCH,,,
gt__study165__pair969,gt_study165,NO_MATCH,,,
gt__study165__pair970,gt_study165,NO_MATCH,,,
gt__study165__pair971,gt_study165,NO_MATCH,,,
gt__study165__pair972,gt_study165,NO_MATCH,,,
gt__study165__pair973,gt_study165,NO_MATCH,,,
gt__study165__pair974,gt_study165,NO_MATCH,,,
gt__study165__pair975,gt_study165,NO_MATCH,,,
gt__study165__pair976,gt_study165,NO_MATCH,,,
gt__study165__pair977,gt_study165,NO_MATCH,,,
gt__study165__pair978,gt_study165,NO_MATCH,,,
gt__study165__pair979,gt_study165,NO_MATCH,,,
gt__study165__pair980,gt_study165,NO_MATCH,,,
gt__study165__pair981,gt_study165,NO_MATCH,,,
gt__study165__pair982,gt_study165,NO_MATCH,,,
gt__study165__pair983,gt_study165,NO_MATCH,,,
gt__study165__pair984,gt_study165,NO_MATCH,,,
gt__study165__pair985,gt_study165,NO_MATCH,,,
gt__study165__pair986,gt_study165,NO_MATCH,,,
gt__study165__pair987,gt_study165,NO_MATCH,,,
gt__study166__pair988,gt_study166,NO_MATCH,,,
gt__study166__pair989,gt_study166,NO_MATCH,,,
gt__study167__pair990,gt_study167,NO_MATCH,,,
gt__study167__pair991,gt_study167,NO_MATCH,,,
gt__study167__pair992,gt_study167,NO_MATCH,,,
gt__study167__pair993,gt_study167,NO_MATCH,,,
gt__study167__pair994,gt_study167,NO_MATCH,,,
gt__study167__pair995,gt_study167,NO_MATCH,,,
gt__study167__pair996,gt_study167,NO_MATCH,,,
gt__study167__pair997,gt_study167,NO_MATCH,,,
gt__study168__pair998,gt_study168,NO_MATCH,,,
gt__study168__pair999,gt_study168,NO_MATCH,,,
gt__study168__pair1000,gt_study168,NO_MATCH,,,
gt__study168__pair1001,gt_study168,NO_MATCH,,,
gt__study168__pair1002,gt_study168,NO_MATCH,,,
gt__study168__pair1003,gt_study168,NO_MATCH,,,
gt__study168__pair1004,gt_study168,NO_MATCH,,,
gt__study168__pair1005,gt_study168,NO_MATCH,,,
gt__study169__pair1006,gt_study169,NO_MATCH,,,
gt__study169__pair1007,gt_study169,NO_MATCH,,,
gt__study169__pair1008,gt_study169,NO_MATCH,,,
gt__study169__pair1009,gt_study169,NO_MATCH,,,
gt__study169__pair1010,gt_study169,NO_MATCH,,,
gt__study169__pair1011,gt_study169,NO_MATCH,,,
gt__study169__pair1012,gt_study169,NO_MATCH,,,
gt__study169__pair1013,gt_study169,NO_MATCH,,,
gt__study169__pair1014,gt_study169,NO_MATCH,,,
gt__study169__pair1015,gt_study169,NO_MATCH,,,
gt__study169__pair1016,gt_study169,NO_MATCH,,,
gt__study169__pair1017,gt_study169,NO_MATCH,,,
gt__study169__pair1018,gt_study169,NO_MATCH,,,
gt__study169__pair1019,gt_study169,NO_MATCH,,,
gt__study169__pair1020,gt_study169,NO_MATCH,,,
gt__study17__pair113,gt_study17,NO_MATCH,,,
gt__study17__pair114,gt_study17,NO_MATCH,,,
gt__study17__pair115,gt_study17,NO_MATCH,,,
gt__study171__pair1045,gt_study171,NO_MATCH,,,
gt__study171__pair1046,gt_study171,NO_MATCH,,,
gt__study171__pair1047,gt_study171,NO_MATCH,,,
gt__study172__pair1048,gt_study172,NO_MATCH,,,
gt__study172__pair1049,gt_study172,NO_MATCH,,,
gt__study172__pair1050,gt_study172,NO_MATCH,,,
gt__study173__pair1051,gt_study173,NO_MATCH,,,
gt__study173__pair1052,gt_study173,NO_MATCH,,,
gt__study173__pair1053,gt_study173,NO_MATCH,,,
gt__study173__pair1054,gt_study173,NO_MATCH,,,
gt__study173__pair1055,gt_study173,NO_MATCH,,,
gt__study173__pair1056,gt_study173,NO_MATCH,,,
gt__study173__pair1057,gt_study173,NO_MATCH,,,
gt__study173__pair1058,gt_study173,NO_MATCH,,,
gt__study175__pair1061,gt_study175,NO_MATCH,,,
gt__study175__pair1062,gt_study175,NO_MATCH,,,
gt__study176__pair1063,gt_study176,NO_MATCH,,,
gt__study176__pair1064,gt_study176,NO_MATCH,,,
gt__study176__pair1065,gt_study176,NO_MATCH,,,
gt__study176__pair1066,gt_study176,NO_MATCH,,,
gt__study176__pair1067,gt_study176,NO_MATCH,,,
gt__study176__pair1068,gt_study176,NO_MATCH,,,
gt__study176__pair1069,gt_study176,NO_MATCH,,,
gt__study176__pair1070,gt_study176,NO_MATCH,,,
gt__study176__pair1071,gt_study176,NO_MATCH,,,
gt__study176__pair1072,gt_study176,NO_MATCH,,,
gt__study176__pair1073,gt_study176,NO_MATCH,,,
gt__study176__pair1074,gt_study176,NO_MATCH,,,
gt__study176__pair1075,gt_study176,NO_MATCH,,,
gt__study176__pair1076,gt_study176,NO_MATCH,,,
gt__study176__pair1077,gt_study176,NO_MATCH,,,
gt__study176__pair1078,gt_study176,NO_MATCH,,,
gt__study176__pair1079,gt_study176,NO_MATCH,,,
gt__study176__pair1080,gt_study176,NO_MATCH,,,
gt__study176__pair1081,gt_study176,NO_MATCH,,,
gt__study176__pair1082,gt_study176,NO_MATCH,,,
gt__study176__pair1083,gt_study176,NO_MATCH,,,
gt__study176__pair1084,gt_study176,NO_MATCH,,,
gt__study176__pair1085,gt_study176,NO_MATCH,,,
gt__study176__pair1086,gt_study176,NO_MATCH,,,
gt__study176__pair1087,gt_study176,NO_MATCH,,,
gt__study176__pair1088,gt_study176,NO_MATCH,,,
gt__study176__pair1089,gt_study176,NO_MATCH,,,
gt__study178__pair1094,gt_study178,NO_MATCH,,,
gt__study178__pair1095,gt_study178,NO_MATCH,,,
gt__study178__pair1096,gt_study178,NO_MATCH,,,
gt__study179__pair1097,gt_study179,NO_MATCH,,,
gt__study179__pair1098,gt_study179,NO_MATCH,,,
gt__study179__pair1099,gt_study179,NO_MATCH,,,
gt__study18__pair116,gt_study18,NO_MATCH,,,
gt__study18__pair117,gt_study18,NO_MATCH,,,
gt__study21__pair148,gt_study21,NO_MATCH,,,
gt__study21__pair149,gt_study21,NO_MATCH,,,
gt__study21__pair150,gt_study21,NO_MATCH,,,
gt__study21__pair151,gt_study21,NO_MATCH,,,
gt__study21__pair152,gt_study21,NO_MATCH,,,
gt__study21__pair153,gt_study21,NO_MATCH,,,
gt__study21__pair154,gt_study21,NO_MATCH,,,
gt__study21__pair155,gt_study21,NO_MATCH,,,
gt__study21__pair156,gt_study21,NO_MATCH,,,
gt__study21__pair157,gt_study21,NO_MATCH,,,
gt__study21__pair158,gt_study21,NO_MATCH,,,
gt__study21__pair159,gt_study21,NO_MATCH,,,
gt__study22__pair160,gt_study22,NO_MATCH,,,
gt__study22__pair161,gt_study22,NO_MATCH,,,
gt__study22__pair162,gt_study22,NO_MATCH,,,
gt__study23__pair163,gt_study23,NO_MATCH,,,
gt__study23__pair164,gt_study23,NO_MATCH,,,
gt__study25__pair169,gt_study25,NO_MATCH,,,
gt__study25__pair170,gt_study25,NO_MATCH,,,
gt__study25__pair171,gt_study25,NO_MATCH,,,
gt__study25__pair172,gt_study25,NO_MATCH,,,
gt__study26__pair173,gt_study26,NO_MATCH,,,
gt__study26__pair174,gt_study26,NO_MATCH,,,
gt__study27__pair175,gt_study27,NO_MATCH,,,
gt__study27__pair176,gt_study27,NO_MATCH,,,
gt__study27__pair177,gt_study27,NO_MATCH,,,
gt__study28__pair178,gt_study28,NO_MATCH,,,
gt__study28__pair179,gt_study28,NO_MATCH,,,
gt__study28__pair180,gt_study28,NO_MATCH,,,
gt__study28__pair181,gt_study28,NO_MATCH,,,
gt__study28__pair182,gt_study28,NO_MATCH,,,
gt__study28__pair183,gt_study28,NO_MATCH,,,
gt__study28__pair184,gt_study28,NO_MATCH,,,
gt__study28__pair185,gt_study28,NO_MATCH,,,
gt__study28__pair186,gt_study28,NO_MATCH,,,
gt__study28__pair187,gt_study28,NO_MATCH,,,
gt__study28__pair188,gt_study28,NO_MATCH,,,
gt__study28__pair189,gt_study28,NO_MATCH,,,
gt__study29__pair190,gt_study29,NO_MATCH,,,
gt__study29__pair191,gt_study29,NO_MATCH,,,
gt__study29__pair192,gt_study29,NO_MATCH,,,
gt__study30__pair193,gt_study30,NO_MATCH,,,
gt__study30__pair194,gt_study30,NO_MATCH,,,
gt__study31__pair195,gt_study31,NO_MATCH,,,
gt__study31__pair196,gt_study31,NO_MATCH,,,
gt__study31__pair197,gt_study31,NO_MATCH,,,
gt__study31__pair198,gt_study31,NO_MATCH,,,
gt__study31__pair199,gt_study31,NO_MATCH,,,
gt__study31__pair200,gt_study31,NO_MATCH,,,
gt__study31__pair201,gt_study31,NO_MATCH,,,
gt__study31__pair202,gt_study31,NO_MATCH,,,
gt__study31__pair203,gt_study31,NO_MATCH,,,
gt__study31__pair204,gt_study31,NO_MATCH,,,
gt__study31__pair205,gt_study31,NO_MATCH,,,
gt__study31__pair206,gt_study31,NO_MATCH,,,
gt__study31__pair207,gt_study31,NO_MATCH,,,
gt__study31__pair208,gt_study31,NO_MATCH,,,
gt__study31__pair209,gt_study31,NO_MATCH,,,
gt__study31__pair210,gt_study31,NO_MATCH,,,
gt__study31__pair211,gt_study31,NO_MATCH,,,
gt__study31__pair212,gt_study31,NO_MATCH,,,
gt__study32__pair213,gt_study32,NO_MATCH,,,
gt__study32__pair214,gt_study32,NO_MATCH,,,
gt__study32__pair215,gt_study32,NO_MATCH,,,
gt__study34__pair228,gt_study34,NO_MATCH,,,
gt__study34__pair229,gt_study34,NO_MATCH,,,
gt__study34__pair230,gt_study34,NO_MATCH,,,
gt__study34__pair231,gt_study34,NO_MATCH,,,
gt__study34__pair232,gt_study34,NO_MATCH,,,
gt__study34__pair233,gt_study34,NO_MATCH,,,
gt__study34__pair234,gt_study34,NO_MATCH,,,
gt__study34__pair235,gt_study34,NO_MATCH,,,
gt__study35__pair236,gt_study35,NO_MATCH,,,
gt__study35__pair237,gt_study35,NO_MATCH,,,
gt__study35__pair238,gt_study35,NO_MATCH,,,
gt__study35__pair239,gt_study35,NO_MATCH,,,
gt__study36__pair240,gt_study36,NO_MATCH,,,
gt__study38__pair247,gt_study38,NO_MATCH,,,
gt__study38__pair248,gt_study38,NO_MATCH,,,
gt__study38__pair249,gt_study38,NO_MATCH,,,
gt__study38__pair250,gt_study38,NO_MATCH,,,
gt__study38__pair251,gt_study38,NO_MATCH,,,
gt__study38__pair252,gt_study38,NO_MATCH,,,
gt__study39__pair253,gt_study39,NO_MATCH,,,
gt__study39__pair254,gt_study39,NO_MATCH,,,
gt__study39__pair255,gt_study39,NO_MATCH,,,
gt__study39__pair256,gt_study39,NO_MATCH,,,
gt__study39__pair257,gt_study39,NO_MATCH,,,
gt__study39__pair258,gt_study39,NO_MATCH,,,
gt__study40__pair259,gt_study40,NO_MATCH,,,
gt__study40__pair260,gt_study40,NO_MATCH,,,
gt__study40__pair261,gt_study40,NO_MATCH,,,
gt__study41__pair262,gt_study41,NO_MATCH,,,
gt__study41__pair263,gt_study41,NO_MATCH,,,
gt__study41__pair264,gt_study41,NO_MATCH,,,
gt__study41__pair265,gt_study41,NO_MATCH,,,
gt__study41__pair266,gt_study41,NO_MATCH,,,
gt__study42__pair267,gt_study42,NO_MATCH,,,
gt__study42__pair268,gt_study42,NO_MATCH,,,
gt__study42__pair269,gt_study42,NO_MATCH,,,
gt__study42__pair270,gt_study42,NO_MATCH,,,
gt__study42__pair271,gt_study42,NO_MATCH,,,
gt__study42__pair272,gt_study42,NO_MATCH,,,
gt__study42__pair273,gt_study42,NO_MATCH,,,
gt__study42__pair274,gt_study42,NO_MATCH,,,
gt__study42__pair275,gt_study42,NO_MATCH,,,
gt__study42__pair276,gt_study42,NO_MATCH,,,
gt__study42__pair277,gt_study42,NO_MATCH,,,
gt__study42__pair278,gt_study42,NO_MATCH,,,
gt__study43__pair279,gt_study43,NO_MATCH,,,
gt__study43__pair280,gt_study43,NO_MATCH,,,
gt__study44__pair281,gt_study44,NO_MATCH,,,
gt__study44__pair282,gt_study44,NO_MATCH,,,
gt__study44__pair283,gt_study44,NO_MATCH,,,
gt__study44__pair284,gt_study44,NO_MATCH,,,
gt__study44__pair285,gt_study44,NO_MATCH,,,
gt__study44__pair286,gt_study44,NO_MATCH,,,
gt__study44__pair287,gt_study44,NO_MATCH,,,
gt__study44__pair288,gt_study44,NO_MATCH,,,
gt__study45__pair289,gt_study45,NO_MATCH,,,
gt__study46__pair290,gt_study46,NO_MATCH,,,
gt__study46__pair291,gt_study46,NO_MATCH,,,
gt__study47__pair292,gt_study47,NO_MATCH,,,
gt__study47__pair293,gt_study47,NO_MATCH,,,
gt__study47__pair294,gt_study47,NO_MATCH,,,
gt__study47__pair295,gt_study47,NO_MATCH,,,
gt__study47__pair296,gt_study47,NO_MATCH,,,
gt__study47__pair297,gt_study47,NO_MATCH,,,
gt__study47__pair298,gt_study47,NO_MATCH,,,
gt__study47__pair299,gt_study47,NO_MATCH,,,
gt__study47__pair300,gt_study47,NO_MATCH,,,
gt__study47__pair301,gt_study47,NO_MATCH,,,
gt__study47__pair302,gt_study47,NO_MATCH,,,
gt__study47__pair303,gt_study47,NO_MATCH,,,
gt__study47__pair304,gt_study47,NO_MATCH,,,
gt__study47__pair305,gt_study47,NO_MATCH,,,
gt__study47__pair306,gt_study47,NO_MATCH,,,
gt__study47__pair307,gt_study47,NO_MATCH,,,
gt__study47__pair308,gt_study47,NO_MATCH,,,
gt__study47__pair309,gt_study47,NO_MATCH,,,
gt__study47__pair310,gt_study47,NO_MATCH,,,
gt__study47__pair311,gt_study47,NO_MATCH,,,
gt__study47__pair312,gt_study47,NO_MATCH,,,
gt__study47__pair313,gt_study47,NO_MATCH,,,
gt__study48__pair314,gt_study48,NO_MATCH,,,
gt__study48__pair315,gt_study48,NO_MATCH,,,
gt__study48__pair316,gt_study48,NO_MATCH,,,
gt__study48__pair317,gt_study48,NO_MATCH,,,
gt__study48__pair318,gt_study48,NO_MATCH,,,
gt__study48__pair319,gt_study48,NO_MATCH,,,
gt__study49__pair320,gt_study49,NO_MATCH,,,
gt__study49__pair321,gt_study49,NO_MATCH,,,
gt__study49__pair322,gt_study49,NO_MATCH,,,
gt__study50__pair323,gt_study50,NO_MATCH,,,
gt__study50__pair324,gt_study50,NO_MATCH,,,
gt__study50__pair325,gt_study50,NO_MATCH,,,
gt__study50__pair326,gt_study50,NO_MATCH,,,
gt__study51__pair327,gt_study51,NO_MATCH,,,
gt__study51__pair328,gt_study51,NO_MATCH,,,
gt__study52__pair329,gt_study52,NO_MATCH,,,
gt__study52__pair330,gt_study52,NO_MATCH,,,
gt__study52__pair331,gt_study52,NO_MATCH,,,
gt__study52__pair332,gt_study52,NO_MATCH,,,
gt__study52__pair333,gt_study52,NO_MATCH,,,
gt__study53__pair334,gt_study53,NO_MATCH,,,
gt__study53__pair335,gt_study53,NO_MATCH,,,
gt__study53__pair336,gt_study53,NO_MATCH,,,
gt__study53__pair337,gt_study53,NO_MATCH,,,
gt__study53__pair338,gt_study53,NO_MATCH,,,
gt__study53__pair339,gt_study53,NO_MATCH,,,
gt__study53__pair340,gt_study53,NO_MATCH,,,
gt__study53__pair341,gt_study53,NO_MATCH,,,
gt__study53__pair342,gt_study53,NO_MATCH,,,
gt__study53__pair343,gt_study53,NO_MATCH,,,
gt__study54__pair344,gt_study54,NO_MATCH,,,
gt__study54__pair345,gt_study54,NO_MATCH,,,
gt__study55__pair346,gt_study55,NO_MATCH,,,
gt__study55__pair347,gt_study55,NO_MATCH,,,
gt__study55__pair348,gt_study55,NO_MATCH,,,
gt__study55__pair349,gt_study55,NO_MATCH,,,
gt__study55__pair350,gt_study55,NO_MATCH,,,
gt__study55__pair351,gt_study55,NO_MATCH,,,
gt__study57__pair358,gt_study57,NO_MATCH,,,
gt__study57__pair359,gt_study57,NO_MATCH,,,
gt__study57__pair360,gt_study57,NO_MATCH,,,
gt__study57__pair361,gt_study57,NO_MATCH,,,
gt__study58__pair362,gt_study58,NO_MATCH,,,
gt__study58__pair363,gt_study58,NO_MATCH,,,
gt__study58__pair364,gt_study58,NO_MATCH,,,
gt__study58__pair365,gt_study58,NO_MATCH,,,
gt__study58__pair366,gt_study58,NO_MATCH,,,
gt__study58__pair367,gt_study58,NO_MATCH,,,
gt__study58__pair368,gt_study58,NO_MATCH,,,
gt__study58__pair369,gt_study58,NO_MATCH,,,
gt__study59__pair370,gt_study59,NO_MATCH,,,
gt__study59__pair371,gt_study59,NO_MATCH,,,
gt__study59__pair372,gt_study59,NO_MATCH,,,
gt__study59__pair373,gt_study59,NO_MATCH,,,
gt__study59__pair374,gt_study59,NO_MATCH,,,
gt__study59__pair375,gt_study59,NO_MATCH,,,
gt__study59__pair376,gt_study59,NO_MATCH,,,
gt__study59__pair377,gt_study59,NO_MATCH,,,
gt__study60__pair378,gt_study60,NO_MATCH,,,
gt__study60__pair379,gt_study60,NO_MATCH,,,
gt__study60__pair380,gt_study60,NO_MATCH,,,
gt__study60__pair381,gt_study60,NO_MATCH,,,
gt__study61__pair382,gt_study61,NO_MATCH,,,
gt__study61__pair383,gt_study61,NO_MATCH,,,
gt__study61__pair384,gt_study61,NO_MATCH,,,
gt__study62__pair385,gt_study62,NO_MATCH,,,
gt__study62__pair386,gt_study62,NO_MATCH,,,
gt__study62__pair387,gt_study62,NO_MATCH,,,
gt__study62__pair388,gt_study62,NO_MATCH,,,
gt__study63__pair389,gt_study63,NO_MATCH,,,
gt__study64__pair390,gt_study64,NO_MATCH,,,
gt__study64__pair391,gt_study64,NO_MATCH,,,
gt__study64__pair392,gt_study64,NO_MATCH,,,
gt__study64__pair393,gt_study64,NO_MATCH,,,
gt__study65__pair394,gt_study65,NO_MATCH,,,
gt__study65__pair395,gt_study65,NO_MATCH,,,
gt__study65__pair396,gt_study65,NO_MATCH,,,
gt__study65__pair397,gt_study65,NO_MATCH,,,
gt__study66__pair398,gt_study66,NO_MATCH,,,
gt__study66__pair399,gt_study66,NO_MATCH,,,
gt__study66__pair400,gt_study66,NO_MATCH,,,
gt__study66__pair401,gt_study66,NO_MATCH,,,
gt__study66__pair402,gt_study66,NO_MATCH,,,
gt__study66__pair403,gt_study66,NO_MATCH,,,
gt__study66__pair404,gt_study66,NO_MATCH,,,
gt__study66__pair405,gt_study66,NO_MATCH,,,
gt__study67__pair406,gt_study67,NO_MATCH,,,
gt__study67__pair407,gt_study67,NO_MATCH,,,
gt__study69__pair410,gt_study69,NO_MATCH,,,
gt__study69__pair411,gt_study69,NO_MATCH,,,
gt__study69__pair412,gt_study69,NO_MATCH,,,
gt__study70__pair413,gt_study70,NO_MATCH,,,
gt__study70__pair414,gt_study70,NO_MATCH,,,
gt__study70__pair415,gt_study70,NO_MATCH,,,
gt__study70__pair416,gt_study70,NO_MATCH,,,
gt__study70__pair417,gt_study70,NO_MATCH,,,
gt__study70__pair418,gt_study70,NO_MATCH,,,
gt__study70__pair419,gt_study70,NO_MATCH,,,
gt__study70__pair420,gt_study70,NO_MATCH,,,
gt__study70__pair421,gt_study70,NO_MATCH,,,
gt__study72__pair426,gt_study72,NO_MATCH,,,
gt__study72__pair427,gt_study72,NO_MATCH,,,
gt__study72__pair428,gt_study72,NO_MATCH,,,
gt__study72__pair429,gt_study72,NO_MATCH,,,
gt__study72__pair430,gt_study72,NO_MATCH,,,
gt__study72__pair431,gt_study72,NO_MATCH,,,
gt__study72__pair432,gt_study72,NO_MATCH,,,
gt__study72__pair433,gt_study72,NO_MATCH,,,
gt__study72__pair434,gt_study72,NO_MATCH,,,
gt__study76__pair480,gt_study76,NO_MATCH,,,
gt__study76__pair481,gt_study76,NO_MATCH,,,
gt__study76__pair482,gt_study76,NO_MATCH,,,
gt__study77__pair483,gt_study77,NO_MATCH,,,
gt__study79__pair490,gt_study79,NO_MATCH,,,
gt__study79__pair491,gt_study79,NO_MATCH,,,
gt__study79__pair492,gt_study79,NO_MATCH,,,
gt__study80__pair493,gt_study80,NO_MATCH,,,
gt__study80__pair494,gt_study80,NO_MATCH,,,
gt__study80__pair495,gt_study80,NO_MATCH,,,
gt__study80__pair496,gt_study80,NO_MATCH,,,
gt__study80__pair497,gt_study80,NO_MATCH,,,
gt__study80__pair498,gt_study80,NO_MATCH,,,
gt__study80__pair499,gt_study80,NO_MATCH,,,
gt__study80__pair500,gt_study80,NO_MATCH,,,
gt__study81__pair501,gt_study81,NO_MATCH,,,
gt__study81__pair502,gt_study81,NO_MATCH,,,
gt__study81__pair503,gt_study81,NO_MATCH,,,
gt__study81__pair504,gt_study81,NO_MATCH,,,
gt__study81__pair505,gt_study81,NO_MATCH,,,
gt__study81__pair506,gt_study81,NO_MATCH,,,
gt__study81__pair507,gt_study81,NO_MATCH,,,
gt__study81__pair508,gt_study81,NO_MATCH,,,
gt__study83__pair514,gt_study83,NO_MATCH,,,
gt__study83__pair515,gt_study83,NO_MATCH,,,
gt__study83__pair516,gt_study83,NO_MATCH,,,
gt__study84__pair517,gt_study84,NO_MATCH,,,
gt__study84__pair518,gt_study84,NO_MATCH,,,
gt__study84__pair519,gt_study84,NO_MATCH,,,
gt__study84__pair520,gt_study84,NO_MATCH,,,
gt__study84__pair521,gt_study84,NO_MATCH,,,
gt__study84__pair522,gt_study84,NO_MATCH,,,
gt__study84__pair523,gt_study84,NO_MATCH,,,
gt__study84__pair524,gt_study84,NO_MATCH,,,
gt__study84__pair525,gt_study84,NO_MATCH,,,
gt__study84__pair526,gt_study84,NO_MATCH,,,
gt__study86__pair533,gt_study86,NO_MATCH,,,
gt__study86__pair534,gt_study86,NO_MATCH,,,
gt__study86__pair535,gt_study86,NO_MATCH,,,
gt__study86__pair536,gt_study86,NO_MATCH,,,
gt__study86__pair537,gt_study86,NO_MATCH,,,
gt__study86__pair538,gt_study86,NO_MATCH,,,
gt__study86__pair539,gt_study86,NO_MATCH,,,
gt__study86__pair540,gt_study86,NO_MATCH,,,
gt__study87__pair541,gt_study87,NO_MATCH,,,
gt__study87__pair542,gt_study87,NO_MATCH,,,
gt__study87__pair543,gt_study87,NO_MATCH,,,
gt__study88__pair544,gt_study88,NO_MATCH,,,
gt__study88__pair545,gt_study88,NO_MATCH,,,
gt__study88__pair546,gt_study88,NO_MATCH,,,
gt__study88__pair547,gt_study88,NO_MATCH,,,
gt__study88__pair548,gt_study88,NO_MATCH,,,
gt__study88__pair549,gt_study88,NO_MATCH,,,
gt__study88__pair550,gt_study88,NO_MATCH,,,
gt__study88__pair551,gt_study88,NO_MATCH,,,
gt__study90__pair554,gt_study90,NO_MATCH,,,
gt__study90__pair555,gt_study90,NO_MATCH,,,
gt__study90__pair556,gt_study90,NO_MATCH,,,
gt__study90__pair557,gt_study90,NO_MATCH,,,
gt__study91__pair558,gt_study91,NO_MATCH,,,
gt__study91__pair559,gt_study91,NO_MATCH,,,
gt__study91__pair560,gt_study91,NO_MATCH,,,
gt__study92__pair561,gt_study92,NO_MATCH,,,
gt__study92__pair562,gt_study92,NO_MATCH,,,
gt__study93__pair563,gt_study93,NO_MATCH,,,
gt__study93__pair564,gt_study93,NO_MATCH,,,
gt__study94__pair565,gt_study94,NO_MATCH,,,
gt__study95__pair566,gt_study95,NO_MATCH,,,
gt__study95__pair567,gt_study95,NO_MATCH,,,
gt__study95__pair568,gt_study95,NO_MATCH,,,
gt__study95__pair569,gt_study95,NO_MATCH,,,
gt__study95__pair570,gt_study95,NO_MATCH,,,
gt__study95__pair571,gt_study95,NO_MATCH,,,
gt__study95__pair572,gt_study95,NO_MATCH,,,
gt__study97__pair579,gt_study97,NO_MATCH,,,
gt__study97__pair580,gt_study97,NO_MATCH,,,
